id	document	label
600	텔레비전에 6일 뒤에 프로를 예약했지	0
601	6일 뒤에 텔레비전에 프로를 예약했지	0
602	텔레비전에 프로를 예약했었냐	0
603	텔레비전에 오늘 프로를 예약했었냐	0
604	오늘 텔레비전에 프로를 예약했었냐	0
605	텔레비전에 다음주 프로를 예약했었냐	0
606	다음주 텔레비전에 프로를 예약했었냐	0
607	텔레비전에 오후에 프로를 예약했었냐	0
608	오후에 텔레비전에 프로를 예약했었냐	0
609	텔레비전에 2시에 프로를 예약했었냐	0
610	2시에 텔레비전에 프로를 예약했었냐	0
611	텔레비전에 12시에 프로를 예약했었냐	0
612	12시에 텔레비전에 프로를 예약했었냐	0
613	텔레비전에 22시에 프로를 예약했었냐	0
614	22시에 텔레비전에 프로를 예약했었냐	0
615	텔레비전에 오전 3시에 프로를 예약했었냐	0
616	오전 3시에 텔레비전에 프로를 예약했었냐	0
617	텔레비전에 오후 3시에 프로를 예약했었냐	0
618	오후 3시에 텔레비전에 프로를 예약했었냐	0
619	텔레비전에 오전 9시에 프로를 예약했었냐	0
620	오전 9시에 텔레비전에 프로를 예약했었냐	0
621	텔레비전에 오후 9시에 프로를 예약했었냐	0
622	오후 9시에 텔레비전에 프로를 예약했었냐	0
623	텔레비전에 2일 뒤에 프로를 예약했었냐	0
624	2일 뒤에 텔레비전에 프로를 예약했었냐	0
625	텔레비전에 6일 뒤에 프로를 예약했었냐	0
626	6일 뒤에 텔레비전에 프로를 예약했었냐	0
627	텔레비전에 프로를 예약한건가	0
628	텔레비전에 오늘 프로를 예약한건가	0
629	오늘 텔레비전에 프로를 예약한건가	0
630	텔레비전에 다음주 프로를 예약한건가	0
631	다음주 텔레비전에 프로를 예약한건가	0
632	텔레비전에 오후에 프로를 예약한건가	0
633	오후에 텔레비전에 프로를 예약한건가	0
634	텔레비전에 2시에 프로를 예약한건가	0
635	2시에 텔레비전에 프로를 예약한건가	0
636	텔레비전에 12시에 프로를 예약한건가	0
637	12시에 텔레비전에 프로를 예약한건가	0
638	텔레비전에 22시에 프로를 예약한건가	0
639	22시에 텔레비전에 프로를 예약한건가	0
640	텔레비전에 오전 3시에 프로를 예약한건가	0
641	오전 3시에 텔레비전에 프로를 예약한건가	0
642	텔레비전에 오후 3시에 프로를 예약한건가	0
643	오후 3시에 텔레비전에 프로를 예약한건가	0
644	텔레비전에 오전 9시에 프로를 예약한건가	0
645	오전 9시에 텔레비전에 프로를 예약한건가	0
646	텔레비전에 오후 9시에 프로를 예약한건가	0
647	오후 9시에 텔레비전에 프로를 예약한건가	0
648	텔레비전에 2일 뒤에 프로를 예약한건가	0
649	2일 뒤에 텔레비전에 프로를 예약한건가	0
650	텔레비전에 6일 뒤에 프로를 예약한건가	0
651	6일 뒤에 텔레비전에 프로를 예약한건가	0
652	프로그램을 예약했니	0
653	오늘 프로그램을 예약했니	0
654	다음주 프로그램을 예약했니	0
655	오후에 프로그램을 예약했니	0
656	2시에 프로그램을 예약했니	0
657	12시에 프로그램을 예약했니	0
658	22시에 프로그램을 예약했니	0
659	오전 3시에 프로그램을 예약했니	0
660	오후 3시에 프로그램을 예약했니	0
661	오전 9시에 프로그램을 예약했니	0
662	오후 9시에 프로그램을 예약했니	0
663	2일 뒤에 프로그램을 예약했니	0
664	6일 뒤에 프로그램을 예약했니	0
665	프로그램을 예약했지	0
666	오늘 프로그램을 예약했지	0
667	다음주 프로그램을 예약했지	0
668	오후에 프로그램을 예약했지	0
669	2시에 프로그램을 예약했지	0
670	12시에 프로그램을 예약했지	0
671	22시에 프로그램을 예약했지	0
672	오전 3시에 프로그램을 예약했지	0
673	오후 3시에 프로그램을 예약했지	0
674	오전 9시에 프로그램을 예약했지	0
675	오후 9시에 프로그램을 예약했지	0
676	2일 뒤에 프로그램을 예약했지	0
677	6일 뒤에 프로그램을 예약했지	0
678	프로그램을 예약했었냐	0
679	오늘 프로그램을 예약했었냐	0
680	다음주 프로그램을 예약했었냐	0
681	오후에 프로그램을 예약했었냐	0
682	2시에 프로그램을 예약했었냐	0
683	12시에 프로그램을 예약했었냐	0
684	22시에 프로그램을 예약했었냐	0
685	오전 3시에 프로그램을 예약했었냐	0
686	오후 3시에 프로그램을 예약했었냐	0
687	오전 9시에 프로그램을 예약했었냐	0
688	오후 9시에 프로그램을 예약했었냐	0
689	2일 뒤에 프로그램을 예약했었냐	0
690	6일 뒤에 프로그램을 예약했었냐	0
691	프로그램을 예약한건가	0
692	오늘 프로그램을 예약한건가	0
693	다음주 프로그램을 예약한건가	0
694	오후에 프로그램을 예약한건가	0
695	2시에 프로그램을 예약한건가	0
696	12시에 프로그램을 예약한건가	0
697	22시에 프로그램을 예약한건가	0
698	오전 3시에 프로그램을 예약한건가	0
699	오후 3시에 프로그램을 예약한건가	0
700	오전 9시에 프로그램을 예약한건가	0
701	오후 9시에 프로그램을 예약한건가	0
702	2일 뒤에 프로그램을 예약한건가	0
703	6일 뒤에 프로그램을 예약한건가	0
704	TV에 프로그램을 예약했니	0
705	TV에 오늘 프로그램을 예약했니	0
706	오늘 TV에 프로그램을 예약했니	0
707	TV에 다음주 프로그램을 예약했니	0
708	다음주 TV에 프로그램을 예약했니	0
709	TV에 오후에 프로그램을 예약했니	0
710	오후에 TV에 프로그램을 예약했니	0
711	TV에 2시에 프로그램을 예약했니	0
712	2시에 TV에 프로그램을 예약했니	0
713	TV에 12시에 프로그램을 예약했니	0
714	12시에 TV에 프로그램을 예약했니	0
715	TV에 22시에 프로그램을 예약했니	0
716	22시에 TV에 프로그램을 예약했니	0
717	TV에 오전 3시에 프로그램을 예약했니	0
718	오전 3시에 TV에 프로그램을 예약했니	0
719	TV에 오후 3시에 프로그램을 예약했니	0
720	오후 3시에 TV에 프로그램을 예약했니	0
721	TV에 오전 9시에 프로그램을 예약했니	0
722	오전 9시에 TV에 프로그램을 예약했니	0
723	TV에 오후 9시에 프로그램을 예약했니	0
724	오후 9시에 TV에 프로그램을 예약했니	0
725	TV에 2일 뒤에 프로그램을 예약했니	0
726	2일 뒤에 TV에 프로그램을 예약했니	0
727	TV에 6일 뒤에 프로그램을 예약했니	0
728	6일 뒤에 TV에 프로그램을 예약했니	0
729	TV에 프로그램을 예약했지	0
730	TV에 오늘 프로그램을 예약했지	0
731	오늘 TV에 프로그램을 예약했지	0
732	TV에 다음주 프로그램을 예약했지	0
733	다음주 TV에 프로그램을 예약했지	0
734	TV에 오후에 프로그램을 예약했지	0
735	오후에 TV에 프로그램을 예약했지	0
736	TV에 2시에 프로그램을 예약했지	0
737	2시에 TV에 프로그램을 예약했지	0
738	TV에 12시에 프로그램을 예약했지	0
739	12시에 TV에 프로그램을 예약했지	0
740	TV에 22시에 프로그램을 예약했지	0
741	22시에 TV에 프로그램을 예약했지	0
742	TV에 오전 3시에 프로그램을 예약했지	0
743	오전 3시에 TV에 프로그램을 예약했지	0
744	TV에 오후 3시에 프로그램을 예약했지	0
745	오후 3시에 TV에 프로그램을 예약했지	0
746	TV에 오전 9시에 프로그램을 예약했지	0
747	오전 9시에 TV에 프로그램을 예약했지	0
748	TV에 오후 9시에 프로그램을 예약했지	0
749	오후 9시에 TV에 프로그램을 예약했지	0
750	TV에 2일 뒤에 프로그램을 예약했지	0
751	2일 뒤에 TV에 프로그램을 예약했지	0
752	TV에 6일 뒤에 프로그램을 예약했지	0
753	6일 뒤에 TV에 프로그램을 예약했지	0
754	TV에 프로그램을 예약했었냐	0
755	TV에 오늘 프로그램을 예약했었냐	0
756	오늘 TV에 프로그램을 예약했었냐	0
757	TV에 다음주 프로그램을 예약했었냐	0
758	다음주 TV에 프로그램을 예약했었냐	0
759	TV에 오후에 프로그램을 예약했었냐	0
760	오후에 TV에 프로그램을 예약했었냐	0
761	TV에 2시에 프로그램을 예약했었냐	0
762	2시에 TV에 프로그램을 예약했었냐	0
763	TV에 12시에 프로그램을 예약했었냐	0
764	12시에 TV에 프로그램을 예약했었냐	0
765	TV에 22시에 프로그램을 예약했었냐	0
766	22시에 TV에 프로그램을 예약했었냐	0
767	TV에 오전 3시에 프로그램을 예약했었냐	0
768	오전 3시에 TV에 프로그램을 예약했었냐	0
769	TV에 오후 3시에 프로그램을 예약했었냐	0
770	오후 3시에 TV에 프로그램을 예약했었냐	0
771	TV에 오전 9시에 프로그램을 예약했었냐	0
772	오전 9시에 TV에 프로그램을 예약했었냐	0
773	TV에 오후 9시에 프로그램을 예약했었냐	0
774	오후 9시에 TV에 프로그램을 예약했었냐	0
775	TV에 2일 뒤에 프로그램을 예약했었냐	0
776	2일 뒤에 TV에 프로그램을 예약했었냐	0
777	TV에 6일 뒤에 프로그램을 예약했었냐	0
778	6일 뒤에 TV에 프로그램을 예약했었냐	0
779	TV에 프로그램을 예약한건가	0
780	TV에 오늘 프로그램을 예약한건가	0
781	오늘 TV에 프로그램을 예약한건가	0
782	TV에 다음주 프로그램을 예약한건가	0
783	다음주 TV에 프로그램을 예약한건가	0
784	TV에 오후에 프로그램을 예약한건가	0
785	오후에 TV에 프로그램을 예약한건가	0
786	TV에 2시에 프로그램을 예약한건가	0
787	2시에 TV에 프로그램을 예약한건가	0
788	TV에 12시에 프로그램을 예약한건가	0
789	12시에 TV에 프로그램을 예약한건가	0
790	TV에 22시에 프로그램을 예약한건가	0
791	22시에 TV에 프로그램을 예약한건가	0
792	TV에 오전 3시에 프로그램을 예약한건가	0
793	오전 3시에 TV에 프로그램을 예약한건가	0
794	TV에 오후 3시에 프로그램을 예약한건가	0
795	오후 3시에 TV에 프로그램을 예약한건가	0
796	TV에 오전 9시에 프로그램을 예약한건가	0
797	오전 9시에 TV에 프로그램을 예약한건가	0
798	TV에 오후 9시에 프로그램을 예약한건가	0
799	오후 9시에 TV에 프로그램을 예약한건가	0
800	TV에 2일 뒤에 프로그램을 예약한건가	0
801	2일 뒤에 TV에 프로그램을 예약한건가	0
802	TV에 6일 뒤에 프로그램을 예약한건가	0
803	6일 뒤에 TV에 프로그램을 예약한건가	0
804	테레비에 프로그램을 예약했니	0
805	테레비에 오늘 프로그램을 예약했니	0
806	오늘 테레비에 프로그램을 예약했니	0
807	테레비에 다음주 프로그램을 예약했니	0
808	다음주 테레비에 프로그램을 예약했니	0
809	테레비에 오후에 프로그램을 예약했니	0
810	오후에 테레비에 프로그램을 예약했니	0
811	테레비에 2시에 프로그램을 예약했니	0
812	2시에 테레비에 프로그램을 예약했니	0
813	테레비에 12시에 프로그램을 예약했니	0
814	12시에 테레비에 프로그램을 예약했니	0
815	테레비에 22시에 프로그램을 예약했니	0
816	22시에 테레비에 프로그램을 예약했니	0
817	테레비에 오전 3시에 프로그램을 예약했니	0
818	오전 3시에 테레비에 프로그램을 예약했니	0
819	테레비에 오후 3시에 프로그램을 예약했니	0
820	오후 3시에 테레비에 프로그램을 예약했니	0
821	테레비에 오전 9시에 프로그램을 예약했니	0
822	오전 9시에 테레비에 프로그램을 예약했니	0
823	테레비에 오후 9시에 프로그램을 예약했니	0
824	오후 9시에 테레비에 프로그램을 예약했니	0
825	테레비에 2일 뒤에 프로그램을 예약했니	0
826	2일 뒤에 테레비에 프로그램을 예약했니	0
827	테레비에 6일 뒤에 프로그램을 예약했니	0
828	6일 뒤에 테레비에 프로그램을 예약했니	0
829	테레비에 프로그램을 예약했지	0
830	테레비에 오늘 프로그램을 예약했지	0
831	오늘 테레비에 프로그램을 예약했지	0
832	테레비에 다음주 프로그램을 예약했지	0
833	다음주 테레비에 프로그램을 예약했지	0
834	테레비에 오후에 프로그램을 예약했지	0
835	오후에 테레비에 프로그램을 예약했지	0
836	테레비에 2시에 프로그램을 예약했지	0
837	2시에 테레비에 프로그램을 예약했지	0
838	테레비에 12시에 프로그램을 예약했지	0
839	12시에 테레비에 프로그램을 예약했지	0
840	테레비에 22시에 프로그램을 예약했지	0
841	22시에 테레비에 프로그램을 예약했지	0
842	테레비에 오전 3시에 프로그램을 예약했지	0
843	오전 3시에 테레비에 프로그램을 예약했지	0
844	테레비에 오후 3시에 프로그램을 예약했지	0
845	오후 3시에 테레비에 프로그램을 예약했지	0
846	테레비에 오전 9시에 프로그램을 예약했지	0
847	오전 9시에 테레비에 프로그램을 예약했지	0
848	테레비에 오후 9시에 프로그램을 예약했지	0
849	오후 9시에 테레비에 프로그램을 예약했지	0
850	테레비에 2일 뒤에 프로그램을 예약했지	0
851	2일 뒤에 테레비에 프로그램을 예약했지	0
852	테레비에 6일 뒤에 프로그램을 예약했지	0
853	6일 뒤에 테레비에 프로그램을 예약했지	0
854	테레비에 프로그램을 예약했었냐	0
855	테레비에 오늘 프로그램을 예약했었냐	0
856	오늘 테레비에 프로그램을 예약했었냐	0
857	테레비에 다음주 프로그램을 예약했었냐	0
858	다음주 테레비에 프로그램을 예약했었냐	0
859	테레비에 오후에 프로그램을 예약했었냐	0
860	오후에 테레비에 프로그램을 예약했었냐	0
861	테레비에 2시에 프로그램을 예약했었냐	0
862	2시에 테레비에 프로그램을 예약했었냐	0
863	테레비에 12시에 프로그램을 예약했었냐	0
864	12시에 테레비에 프로그램을 예약했었냐	0
865	테레비에 22시에 프로그램을 예약했었냐	0
866	22시에 테레비에 프로그램을 예약했었냐	0
867	테레비에 오전 3시에 프로그램을 예약했었냐	0
868	오전 3시에 테레비에 프로그램을 예약했었냐	0
869	테레비에 오후 3시에 프로그램을 예약했었냐	0
870	오후 3시에 테레비에 프로그램을 예약했었냐	0
