id	document	label
721	오후에 TV에 예약한 방송	0
722	TV에 1시에 예약한 방송	0
723	1시에 TV에 예약한 방송	0
724	TV에 10시에 예약한 방송	0
725	10시에 TV에 예약한 방송	0
726	TV에 19시에 예약한 방송	0
727	19시에 TV에 예약한 방송	0
728	TV에 오전 1시에 예약한 방송	0
729	오전 1시에 TV에 예약한 방송	0
730	TV에 오후 1시에 예약한 방송	0
731	오후 1시에 TV에 예약한 방송	0
732	TV에 오전 6시에 예약한 방송	0
733	오전 6시에 TV에 예약한 방송	0
734	TV에 오후 6시에 예약한 방송	0
735	오후 6시에 TV에 예약한 방송	0
736	TV에 오전 11시에 예약한 방송	0
737	오전 11시에 TV에 예약한 방송	0
738	TV에 오후 11시에 예약한 방송	0
739	오후 11시에 TV에 예약한 방송	0
740	TV에 1일 뒤에 예약한 방송	0
741	1일 뒤에 TV에 예약한 방송	0
742	TV에 3일 뒤에 예약한 방송	0
743	3일 뒤에 TV에 예약한 방송	0
744	TV에 5일 뒤에 예약한 방송	0
745	5일 뒤에 TV에 예약한 방송	0
746	TV에 예약했던 방송	0
747	TV에 오늘 예약했던 방송	0
748	오늘 TV에 예약했던 방송	0
749	TV에 내일 예약했던 방송	0
750	내일 TV에 예약했던 방송	0
751	TV에 모래 예약했던 방송	0
752	모래 TV에 예약했던 방송	0
753	TV에 다음주 예약했던 방송	0
754	다음주 TV에 예약했던 방송	0
755	TV에 오전에 예약했던 방송	0
756	오전에 TV에 예약했던 방송	0
757	TV에 오후에 예약했던 방송	0
758	오후에 TV에 예약했던 방송	0
759	TV에 1시에 예약했던 방송	0
760	1시에 TV에 예약했던 방송	0
761	TV에 10시에 예약했던 방송	0
762	10시에 TV에 예약했던 방송	0
763	TV에 19시에 예약했던 방송	0
764	19시에 TV에 예약했던 방송	0
765	TV에 오전 1시에 예약했던 방송	0
766	오전 1시에 TV에 예약했던 방송	0
767	TV에 오후 1시에 예약했던 방송	0
768	오후 1시에 TV에 예약했던 방송	0
769	TV에 오전 6시에 예약했던 방송	0
770	오전 6시에 TV에 예약했던 방송	0
771	TV에 오후 6시에 예약했던 방송	0
772	오후 6시에 TV에 예약했던 방송	0
773	TV에 오전 11시에 예약했던 방송	0
774	오전 11시에 TV에 예약했던 방송	0
775	TV에 오후 11시에 예약했던 방송	0
776	오후 11시에 TV에 예약했던 방송	0
777	TV에 1일 뒤에 예약했던 방송	0
778	1일 뒤에 TV에 예약했던 방송	0
779	TV에 3일 뒤에 예약했던 방송	0
780	3일 뒤에 TV에 예약했던 방송	0
781	TV에 5일 뒤에 예약했던 방송	0
782	5일 뒤에 TV에 예약했던 방송	0
783	TV에 예약했었던 방송	0
784	TV에 오늘 예약했었던 방송	0
785	오늘 TV에 예약했었던 방송	0
786	TV에 내일 예약했었던 방송	0
787	내일 TV에 예약했었던 방송	0
788	TV에 모래 예약했었던 방송	0
789	모래 TV에 예약했었던 방송	0
790	TV에 다음주 예약했었던 방송	0
791	다음주 TV에 예약했었던 방송	0
792	TV에 오전에 예약했었던 방송	0
793	오전에 TV에 예약했었던 방송	0
794	TV에 오후에 예약했었던 방송	0
795	오후에 TV에 예약했었던 방송	0
796	TV에 1시에 예약했었던 방송	0
797	1시에 TV에 예약했었던 방송	0
798	TV에 10시에 예약했었던 방송	0
799	10시에 TV에 예약했었던 방송	0
800	TV에 19시에 예약했었던 방송	0
801	19시에 TV에 예약했었던 방송	0
802	TV에 오전 1시에 예약했었던 방송	0
803	오전 1시에 TV에 예약했었던 방송	0
804	TV에 오후 1시에 예약했었던 방송	0
805	오후 1시에 TV에 예약했었던 방송	0
806	TV에 오전 6시에 예약했었던 방송	0
807	오전 6시에 TV에 예약했었던 방송	0
808	TV에 오후 6시에 예약했었던 방송	0
809	오후 6시에 TV에 예약했었던 방송	0
810	TV에 오전 11시에 예약했었던 방송	0
811	오전 11시에 TV에 예약했었던 방송	0
812	TV에 오후 11시에 예약했었던 방송	0
813	오후 11시에 TV에 예약했었던 방송	0
814	TV에 1일 뒤에 예약했었던 방송	0
815	1일 뒤에 TV에 예약했었던 방송	0
816	TV에 3일 뒤에 예약했었던 방송	0
817	3일 뒤에 TV에 예약했었던 방송	0
818	TV에 5일 뒤에 예약했었던 방송	0
819	5일 뒤에 TV에 예약했었던 방송	0
820	TV에 예약된 방송들	0
821	TV에 오늘 예약된 방송들	0
822	오늘 TV에 예약된 방송들	0
823	TV에 내일 예약된 방송들	0
824	내일 TV에 예약된 방송들	0
825	TV에 모래 예약된 방송들	0
826	모래 TV에 예약된 방송들	0
827	TV에 다음주 예약된 방송들	0
828	다음주 TV에 예약된 방송들	0
829	TV에 오전에 예약된 방송들	0
830	오전에 TV에 예약된 방송들	0
831	TV에 오후에 예약된 방송들	0
832	오후에 TV에 예약된 방송들	0
833	TV에 1시에 예약된 방송들	0
834	1시에 TV에 예약된 방송들	0
835	TV에 10시에 예약된 방송들	0
836	10시에 TV에 예약된 방송들	0
837	TV에 19시에 예약된 방송들	0
838	19시에 TV에 예약된 방송들	0
839	TV에 오전 1시에 예약된 방송들	0
840	오전 1시에 TV에 예약된 방송들	0
841	TV에 오후 1시에 예약된 방송들	0
842	오후 1시에 TV에 예약된 방송들	0
843	TV에 오전 6시에 예약된 방송들	0
844	오전 6시에 TV에 예약된 방송들	0
845	TV에 오후 6시에 예약된 방송들	0
846	오후 6시에 TV에 예약된 방송들	0
847	TV에 오전 11시에 예약된 방송들	0
848	오전 11시에 TV에 예약된 방송들	0
849	TV에 오후 11시에 예약된 방송들	0
850	오후 11시에 TV에 예약된 방송들	0
851	TV에 1일 뒤에 예약된 방송들	0
852	1일 뒤에 TV에 예약된 방송들	0
853	TV에 3일 뒤에 예약된 방송들	0
854	3일 뒤에 TV에 예약된 방송들	0
855	TV에 5일 뒤에 예약된 방송들	0
856	5일 뒤에 TV에 예약된 방송들	0
857	TV에 예약한 방송들	0
858	TV에 오늘 예약한 방송들	0
859	오늘 TV에 예약한 방송들	0
860	TV에 내일 예약한 방송들	0
861	내일 TV에 예약한 방송들	0
862	TV에 모래 예약한 방송들	0
863	모래 TV에 예약한 방송들	0
864	TV에 다음주 예약한 방송들	0
865	다음주 TV에 예약한 방송들	0
866	TV에 오전에 예약한 방송들	0
867	오전에 TV에 예약한 방송들	0
868	TV에 오후에 예약한 방송들	0
869	오후에 TV에 예약한 방송들	0
870	TV에 1시에 예약한 방송들	0
871	1시에 TV에 예약한 방송들	0
872	TV에 10시에 예약한 방송들	0
873	10시에 TV에 예약한 방송들	0
874	TV에 19시에 예약한 방송들	0
875	19시에 TV에 예약한 방송들	0
876	TV에 오전 1시에 예약한 방송들	0
877	오전 1시에 TV에 예약한 방송들	0
878	TV에 오후 1시에 예약한 방송들	0
879	오후 1시에 TV에 예약한 방송들	0
880	TV에 오전 6시에 예약한 방송들	0
881	오전 6시에 TV에 예약한 방송들	0
882	TV에 오후 6시에 예약한 방송들	0
883	오후 6시에 TV에 예약한 방송들	0
884	TV에 오전 11시에 예약한 방송들	0
885	오전 11시에 TV에 예약한 방송들	0
886	TV에 오후 11시에 예약한 방송들	0
887	오후 11시에 TV에 예약한 방송들	0
888	TV에 1일 뒤에 예약한 방송들	0
889	1일 뒤에 TV에 예약한 방송들	0
890	TV에 3일 뒤에 예약한 방송들	0
891	3일 뒤에 TV에 예약한 방송들	0
892	TV에 5일 뒤에 예약한 방송들	0
893	5일 뒤에 TV에 예약한 방송들	0
894	TV에 예약했던 방송들	0
895	TV에 오늘 예약했던 방송들	0
896	오늘 TV에 예약했던 방송들	0
897	TV에 내일 예약했던 방송들	0
898	내일 TV에 예약했던 방송들	0
899	TV에 모래 예약했던 방송들	0
900	모래 TV에 예약했던 방송들	0
901	TV에 다음주 예약했던 방송들	0
902	다음주 TV에 예약했던 방송들	0
903	TV에 오전에 예약했던 방송들	0
904	오전에 TV에 예약했던 방송들	0
905	TV에 오후에 예약했던 방송들	0
906	오후에 TV에 예약했던 방송들	0
907	TV에 1시에 예약했던 방송들	0
908	1시에 TV에 예약했던 방송들	0
909	TV에 10시에 예약했던 방송들	0
910	10시에 TV에 예약했던 방송들	0
911	TV에 19시에 예약했던 방송들	0
912	19시에 TV에 예약했던 방송들	0
913	TV에 오전 1시에 예약했던 방송들	0
914	오전 1시에 TV에 예약했던 방송들	0
915	TV에 오후 1시에 예약했던 방송들	0
916	오후 1시에 TV에 예약했던 방송들	0
917	TV에 오전 6시에 예약했던 방송들	0
918	오전 6시에 TV에 예약했던 방송들	0
919	TV에 오후 6시에 예약했던 방송들	0
920	오후 6시에 TV에 예약했던 방송들	0
921	TV에 오전 11시에 예약했던 방송들	0
922	오전 11시에 TV에 예약했던 방송들	0
923	TV에 오후 11시에 예약했던 방송들	0
924	오후 11시에 TV에 예약했던 방송들	0
925	TV에 1일 뒤에 예약했던 방송들	0
926	1일 뒤에 TV에 예약했던 방송들	0
927	TV에 3일 뒤에 예약했던 방송들	0
928	3일 뒤에 TV에 예약했던 방송들	0
929	TV에 5일 뒤에 예약했던 방송들	0
930	5일 뒤에 TV에 예약했던 방송들	0
931	TV에 예약했었던 방송들	0
932	TV에 오늘 예약했었던 방송들	0
933	오늘 TV에 예약했었던 방송들	0
934	TV에 내일 예약했었던 방송들	0
935	내일 TV에 예약했었던 방송들	0
936	TV에 모래 예약했었던 방송들	0
937	모래 TV에 예약했었던 방송들	0
938	TV에 다음주 예약했었던 방송들	0
939	다음주 TV에 예약했었던 방송들	0
940	TV에 오전에 예약했었던 방송들	0
941	오전에 TV에 예약했었던 방송들	0
942	TV에 오후에 예약했었던 방송들	0
943	오후에 TV에 예약했었던 방송들	0
944	TV에 1시에 예약했었던 방송들	0
945	1시에 TV에 예약했었던 방송들	0
946	TV에 10시에 예약했었던 방송들	0
947	10시에 TV에 예약했었던 방송들	0
948	TV에 19시에 예약했었던 방송들	0
949	19시에 TV에 예약했었던 방송들	0
950	TV에 오전 1시에 예약했었던 방송들	0
951	오전 1시에 TV에 예약했었던 방송들	0
952	TV에 오후 1시에 예약했었던 방송들	0
953	오후 1시에 TV에 예약했었던 방송들	0
954	TV에 오전 6시에 예약했었던 방송들	0
955	오전 6시에 TV에 예약했었던 방송들	0
956	TV에 오후 6시에 예약했었던 방송들	0
957	오후 6시에 TV에 예약했었던 방송들	0
958	TV에 오전 11시에 예약했었던 방송들	0
959	오전 11시에 TV에 예약했었던 방송들	0
960	TV에 오후 11시에 예약했었던 방송들	0
961	오후 11시에 TV에 예약했었던 방송들	0
962	TV에 1일 뒤에 예약했었던 방송들	0
963	1일 뒤에 TV에 예약했었던 방송들	0
964	TV에 3일 뒤에 예약했었던 방송들	0
965	3일 뒤에 TV에 예약했었던 방송들	0
966	TV에 5일 뒤에 예약했었던 방송들	0
967	5일 뒤에 TV에 예약했었던 방송들	0
968	TV에 예약된 것	0
969	TV에 오늘 예약된 것	0
970	오늘 TV에 예약된 것	0
971	TV에 내일 예약된 것	0
972	내일 TV에 예약된 것	0
973	TV에 모래 예약된 것	0
974	모래 TV에 예약된 것	0
975	TV에 다음주 예약된 것	0
976	다음주 TV에 예약된 것	0
977	TV에 오전에 예약된 것	0
978	오전에 TV에 예약된 것	0
979	TV에 오후에 예약된 것	0
980	오후에 TV에 예약된 것	0
981	TV에 1시에 예약된 것	0
982	1시에 TV에 예약된 것	0
983	TV에 10시에 예약된 것	0
984	10시에 TV에 예약된 것	0
985	TV에 19시에 예약된 것	0
986	19시에 TV에 예약된 것	0
987	TV에 오전 1시에 예약된 것	0
988	오전 1시에 TV에 예약된 것	0
989	TV에 오후 1시에 예약된 것	0
990	오후 1시에 TV에 예약된 것	0
991	TV에 오전 6시에 예약된 것	0
992	오전 6시에 TV에 예약된 것	0
993	TV에 오후 6시에 예약된 것	0
994	오후 6시에 TV에 예약된 것	0
995	TV에 오전 11시에 예약된 것	0
996	오전 11시에 TV에 예약된 것	0
997	TV에 오후 11시에 예약된 것	0
998	오후 11시에 TV에 예약된 것	0
999	TV에 1일 뒤에 예약된 것	0
1000	1일 뒤에 TV에 예약된 것	0
1001	TV에 3일 뒤에 예약된 것	0
1002	3일 뒤에 TV에 예약된 것	0
1003	TV에 5일 뒤에 예약된 것	0
1004	5일 뒤에 TV에 예약된 것	0
1005	TV에 예약한 것	0
1006	TV에 오늘 예약한 것	0
1007	오늘 TV에 예약한 것	0
1008	TV에 내일 예약한 것	0
1009	내일 TV에 예약한 것	0
1010	TV에 모래 예약한 것	0
1011	모래 TV에 예약한 것	0
1012	TV에 다음주 예약한 것	0
1013	다음주 TV에 예약한 것	0
1014	TV에 오전에 예약한 것	0
1015	오전에 TV에 예약한 것	0
1016	TV에 오후에 예약한 것	0
1017	오후에 TV에 예약한 것	0
1018	TV에 1시에 예약한 것	0
1019	1시에 TV에 예약한 것	0
1020	TV에 10시에 예약한 것	0
1021	10시에 TV에 예약한 것	0
1022	TV에 19시에 예약한 것	0
1023	19시에 TV에 예약한 것	0
1024	TV에 오전 1시에 예약한 것	0
1025	오전 1시에 TV에 예약한 것	0
1026	TV에 오후 1시에 예약한 것	0
1027	오후 1시에 TV에 예약한 것	0
1028	TV에 오전 6시에 예약한 것	0
1029	오전 6시에 TV에 예약한 것	0
1030	TV에 오후 6시에 예약한 것	0
1031	오후 6시에 TV에 예약한 것	0
1032	TV에 오전 11시에 예약한 것	0
1033	오전 11시에 TV에 예약한 것	0
1034	TV에 오후 11시에 예약한 것	0
1035	오후 11시에 TV에 예약한 것	0
1036	TV에 1일 뒤에 예약한 것	0
1037	1일 뒤에 TV에 예약한 것	0
1038	TV에 3일 뒤에 예약한 것	0
1039	3일 뒤에 TV에 예약한 것	0
1040	TV에 5일 뒤에 예약한 것	0
1041	5일 뒤에 TV에 예약한 것	0
1042	TV에 예약했던 것	0
1043	TV에 오늘 예약했던 것	0
1044	오늘 TV에 예약했던 것	0
1045	TV에 내일 예약했던 것	0
1046	내일 TV에 예약했던 것	0
1047	TV에 모래 예약했던 것	0
1048	모래 TV에 예약했던 것	0
1049	TV에 다음주 예약했던 것	0
1050	다음주 TV에 예약했던 것	0
1051	TV에 오전에 예약했던 것	0
1052	오전에 TV에 예약했던 것	0
1053	TV에 오후에 예약했던 것	0
1054	오후에 TV에 예약했던 것	0
1055	TV에 1시에 예약했던 것	0
1056	1시에 TV에 예약했던 것	0
1057	TV에 10시에 예약했던 것	0
1058	10시에 TV에 예약했던 것	0
1059	TV에 19시에 예약했던 것	0
1060	19시에 TV에 예약했던 것	0
1061	TV에 오전 1시에 예약했던 것	0
1062	오전 1시에 TV에 예약했던 것	0
1063	TV에 오후 1시에 예약했던 것	0
1064	오후 1시에 TV에 예약했던 것	0
1065	TV에 오전 6시에 예약했던 것	0
1066	오전 6시에 TV에 예약했던 것	0
1067	TV에 오후 6시에 예약했던 것	0
1068	오후 6시에 TV에 예약했던 것	0
1069	TV에 오전 11시에 예약했던 것	0
1070	오전 11시에 TV에 예약했던 것	0
1071	TV에 오후 11시에 예약했던 것	0
1072	오후 11시에 TV에 예약했던 것	0
1073	TV에 1일 뒤에 예약했던 것	0
1074	1일 뒤에 TV에 예약했던 것	0
1075	TV에 3일 뒤에 예약했던 것	0
1076	3일 뒤에 TV에 예약했던 것	0
1077	TV에 5일 뒤에 예약했던 것	0
1078	5일 뒤에 TV에 예약했던 것	0
1079	TV에 예약했었던 것	0
1080	TV에 오늘 예약했었던 것	0
1081	오늘 TV에 예약했었던 것	0
1082	TV에 내일 예약했었던 것	0
1083	내일 TV에 예약했었던 것	0
1084	TV에 모래 예약했었던 것	0
1085	모래 TV에 예약했었던 것	0
1086	TV에 다음주 예약했었던 것	0
1087	다음주 TV에 예약했었던 것	0
1088	TV에 오전에 예약했었던 것	0
1089	오전에 TV에 예약했었던 것	0
1090	TV에 오후에 예약했었던 것	0
1091	오후에 TV에 예약했었던 것	0
